ID	ID_merged	date	siteID	elevation_m_asl	blockID	warming	individual_nr	species	trait	value	merged	flag
CRA5154	CRA5154	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Leontodon autumnalis	c_percent	42.18668620529521	NA	NA
CRA5154	CRA5154	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Leontodon autumnalis	n_percent	2.0446061512118687	NA	NA
CRA5154	CRA5154	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Leontodon autumnalis	c_n	20.633160171356487	NA	NA
CRA5154	CRA5154	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Leontodon autumnalis	d15n	-3.351	NA	NA
BKP1800	BKP1800_BOB0523	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Leontodon autumnalis	c_percent	42.34998465407649	NA	NA
BOB0523	BKP1800_BOB0523	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Leontodon autumnalis	c_percent	42.34998465407649	NA	NA
BKP1800	BKP1800_BOB0523	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Leontodon autumnalis	n_percent	2.229235630809329	NA	NA
BOB0523	BKP1800_BOB0523	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Leontodon autumnalis	n_percent	2.229235630809329	NA	NA
BKP1800	BKP1800_BOB0523	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Leontodon autumnalis	c_n	18.997536226666735	NA	NA
BOB0523	BKP1800_BOB0523	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Leontodon autumnalis	c_n	18.997536226666735	NA	NA
BKP1800	BKP1800_BOB0523	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Leontodon autumnalis	d15n	-2.6470000000000002	NA	NA
BOB0523	BKP1800_BOB0523	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Leontodon autumnalis	d15n	-2.6470000000000002	NA	NA
BPQ4029	BPQ4029	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Nardus stricta	c_percent	41.75616619878084	NA	NA
BPQ4029	BPQ4029	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Nardus stricta	n_percent	1.5284073343556326	NA	NA
BPQ4029	BPQ4029	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Nardus stricta	c_n	27.320050918484366	NA	NA
BPQ4029	BPQ4029	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Nardus stricta	d15n	-2.2710000000000004	NA	NA
AHO1717	AHO1717	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Nardus stricta	c_percent	43.47724603554329	NA	NA
AHO1717	AHO1717	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Nardus stricta	n_percent	2.0153857181481976	NA	NA
AHO1717	AHO1717	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Nardus stricta	c_n	21.572667526636838	NA	NA
AHO1717	AHO1717	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Nardus stricta	d15n	-1.176	NA	NA
BPT4152	BPT4152	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Nardus stricta	c_percent	42.95348111438932	NA	NA
BPT4152	BPT4152	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Nardus stricta	n_percent	1.6805438279130664	NA	NA
BPT4152	BPT4152	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Nardus stricta	c_n	25.55927456395459	NA	NA
BPT4152	BPT4152	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Nardus stricta	d15n	-1.631	NA	NA
BOO6063	BOO6063	2022-07-24	Ulvehaugen	1208	Ulv_6	C	4	Poa alpina	c_percent	43.64733858799982	NA	NA
BOO6063	BOO6063	2022-07-24	Ulvehaugen	1208	Ulv_6	C	4	Poa alpina	n_percent	1.1195219527115126	NA	NA
BOO6063	BOO6063	2022-07-24	Ulvehaugen	1208	Ulv_6	C	4	Poa alpina	c_n	38.987478970184355	NA	NA
BOO6063	BOO6063	2022-07-24	Ulvehaugen	1208	Ulv_6	C	4	Poa alpina	d15n	-3.064	NA	NA
BMV1369	BMV1369	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Alchemilla sp	c_percent	43.354175965641915	NA	NA
BMV1369	BMV1369	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Alchemilla sp	n_percent	1.7481672314592382	NA	NA
BMV1369	BMV1369	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Alchemilla sp	c_n	24.79978756348906	NA	NA
BMV1369	BMV1369	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Alchemilla sp	d15n	-4.085	NA	NA
BLG3822	BLG3822	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Salix herbacea	c_percent	37.88110858022957	NA	NA
BLG3822	BLG3822	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Salix herbacea	n_percent	1.9340911477439349	NA	NA
BLG3822	BLG3822	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Salix herbacea	c_n	19.58599966936246	NA	NA
BLG3822	BLG3822	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Salix herbacea	d15n	-0.15600000000000003	NA	NA
AHK3412	AHK3412	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Vaccinium myrtillus	c_percent	44.77569862234215	NA	NA
AHK3412	AHK3412	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Vaccinium myrtillus	n_percent	2.0983529006438957	NA	NA
AHK3412	AHK3412	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Vaccinium myrtillus	c_n	21.338497737250194	NA	NA
AHK3412	AHK3412	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Vaccinium myrtillus	d15n	-1.24	NA	NA
CQY5444	CQY5444	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Ranunculus acris	c_percent	38.7889697996897	NA	NA
CQY5444	CQY5444	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Ranunculus acris	n_percent	2.020002669415852	NA	NA
CQY5444	CQY5444	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Ranunculus acris	c_n	19.202434920992836	NA	NA
CQY5444	CQY5444	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Ranunculus acris	d15n	-4.515000000000001	NA	NA
CSY2096	CSY2096	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Agrostis capillaris	c_percent	45.414386024652956	NA	NA
CSY2096	CSY2096	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Agrostis capillaris	n_percent	2.3707740473896357	NA	NA
CSY2096	CSY2096	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Agrostis capillaris	c_n	19.155931825159346	NA	NA
CSY2096	CSY2096	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Agrostis capillaris	d15n	-3.355	NA	NA
ANA4059	ANA4059	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Sibbaldia procumbens	c_percent	40.73745577187003	NA	NA
ANA4059	ANA4059	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Sibbaldia procumbens	n_percent	1.5814033845316873	NA	NA
ANA4059	ANA4059	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Sibbaldia procumbens	c_n	25.76031907503089	NA	NA
ANA4059	ANA4059	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Sibbaldia procumbens	d15n	-2.7380000000000004	NA	NA
BKH3558	BKH3558	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Ranunculus acris	c_percent	39.96974297556257	NA	NA
BKH3558	BKH3558	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Ranunculus acris	n_percent	2.195592390092495	NA	NA
BKH3558	BKH3558	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Ranunculus acris	c_n	18.20453703334194	NA	NA
BKH3558	BKH3558	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Ranunculus acris	d15n	-6.188000000000001	NA	NA
AHS1141	AHS1141	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Vaccinium vitis-idaea	c_percent	48.69949284230821	NA	NA
AHS1141	AHS1141	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Vaccinium vitis-idaea	n_percent	2.224630214299524	NA	NA
AHS1141	AHS1141	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Vaccinium vitis-idaea	c_n	21.891050714530717	NA	NA
AHS1141	AHS1141	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Vaccinium vitis-idaea	d15n	-0.523	NA	NA
BEI6014	BEI6014	2022-07-24	Ulvehaugen	1208	Ulv_6	W	4	Anthoxanthum odoratum	c_percent	42.40637458980819	NA	NA
BEI6014	BEI6014	2022-07-24	Ulvehaugen	1208	Ulv_6	W	4	Anthoxanthum odoratum	n_percent	1.6566594094122435	NA	NA
BEI6014	BEI6014	2022-07-24	Ulvehaugen	1208	Ulv_6	W	4	Anthoxanthum odoratum	c_n	25.597521342575355	NA	NA
BEI6014	BEI6014	2022-07-24	Ulvehaugen	1208	Ulv_6	W	4	Anthoxanthum odoratum	d15n	-5.181	NA	NA
AMZ0024	AMZ0024	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Salix herbacea	c_percent	46.89430605571912	NA	NA
AMZ0024	AMZ0024	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Salix herbacea	n_percent	2.438761999445365	NA	NA
AMZ0024	AMZ0024	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Salix herbacea	c_n	19.22873411443349	NA	NA
AMZ0024	AMZ0024	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Salix herbacea	d15n	-2.366	NA	NA
BLK0639	BLK0639_AND1627	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Veronica alpina	c_percent	45.05147044891664	NA	NA
AND1627	BLK0639_AND1627	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Veronica alpina	c_percent	45.05147044891664	NA	NA
BLK0639	BLK0639_AND1627	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Veronica alpina	n_percent	1.9485203626266465	NA	NA
AND1627	BLK0639_AND1627	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Veronica alpina	n_percent	1.9485203626266465	NA	NA
BLK0639	BLK0639_AND1627	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Veronica alpina	c_n	23.12086202075215	NA	NA
AND1627	BLK0639_AND1627	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Veronica alpina	c_n	23.12086202075215	NA	NA
BLK0639	BLK0639_AND1627	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Veronica alpina	d15n	-5.867	NA	NA
AND1627	BLK0639_AND1627	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Veronica alpina	d15n	-5.867	NA	NA
ANY0699	ANY0699	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Alchemilla sp	c_percent	40.51370388789044	NA	NA
ANY0699	ANY0699	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Alchemilla sp	n_percent	2.078388043925122	NA	NA
ANY0699	ANY0699	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Alchemilla sp	c_n	19.492848799966456	NA	NA
ANY0699	ANY0699	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Alchemilla sp	d15n	-4.792	NA	NA
BLW1994	BLW1994	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Carex bigelowii	c_percent	45.36708045882048	NA	NA
BLW1994	BLW1994	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Carex bigelowii	n_percent	1.8606904915566573	NA	NA
BLW1994	BLW1994	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Carex bigelowii	c_n	24.3818521482669	NA	NA
BLW1994	BLW1994	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Carex bigelowii	d15n	1.794	NA	NA
AHQ3841	AHQ3841	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Vaccinium myrtillus	c_percent	45.709172178564494	NA	NA
AHQ3841	AHQ3841	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Vaccinium myrtillus	n_percent	2.347431514730195	NA	NA
AHQ3841	AHQ3841	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Vaccinium myrtillus	c_n	19.471993918347874	NA	NA
AHQ3841	AHQ3841	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Vaccinium myrtillus	d15n	0.12	NA	NA
ANQ0102	ANQ0102	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Ranunculus acris	c_percent	39.547239305100376	NA	NA
ANQ0102	ANQ0102	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Ranunculus acris	n_percent	1.8654306733990278	NA	NA
ANQ0102	ANQ0102	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Ranunculus acris	c_n	21.200058447114944	NA	NA
ANQ0102	ANQ0102	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Ranunculus acris	d15n	-5.426	NA	NA
BLH4919	BLH4919	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Agrostis capillaris	c_percent	43.865981175990164	NA	NA
BLH4919	BLH4919	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Agrostis capillaris	n_percent	2.076486400851255	NA	NA
BLH4919	BLH4919	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Agrostis capillaris	c_n	21.12509918582049	NA	NA
BLH4919	BLH4919	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Agrostis capillaris	d15n	-3.119	NA	NA
BNF1315	BNF1315	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Sibbaldia procumbens	c_percent	44.738556744396014	NA	NA
BNF1315	BNF1315	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Sibbaldia procumbens	n_percent	2.105107067130203	NA	NA
BNF1315	BNF1315	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Sibbaldia procumbens	c_n	21.25239017195741	NA	NA
BNF1315	BNF1315	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Sibbaldia procumbens	d15n	-1.922	NA	NA
ANU4211	ANU4211	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Salix herbacea	c_percent	48.53480373208737	NA	NA
ANU4211	ANU4211	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Salix herbacea	n_percent	2.4040747305062133	NA	NA
ANU4211	ANU4211	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Salix herbacea	c_n	20.188558665090934	NA	NA
ANU4211	ANU4211	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Salix herbacea	d15n	-1.765	NA	NA
AOG9304	AOG9304	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Viola biflora	c_percent	39.82983835864239	NA	NA
AOG9304	AOG9304	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Viola biflora	n_percent	1.7671490775059397	NA	NA
AOG9304	AOG9304	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Viola biflora	c_n	22.539036952590386	NA	NA
AOG9304	AOG9304	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Viola biflora	d15n	-2.277	NA	NA
AGD2668	AGD2668	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Anthoxanthum odoratum	c_percent	43.931005425765946	NA	NA
AGD2668	AGD2668	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Anthoxanthum odoratum	n_percent	2.134034433698981	NA	NA
AGD2668	AGD2668	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Anthoxanthum odoratum	c_n	20.58589342891676	NA	NA
AGD2668	AGD2668	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Anthoxanthum odoratum	d15n	-1.765	NA	NA
ANE3339	ANE3339	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Sibbaldia procumbens	c_percent	44.38153210518588	NA	NA
ANE3339	ANE3339	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Sibbaldia procumbens	n_percent	1.8026964732265072	NA	NA
ANE3339	ANE3339	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Sibbaldia procumbens	c_n	24.61952567408689	NA	NA
ANE3339	ANE3339	2022-07-24	Ulvehaugen	1208	Ulv_6	C	1	Sibbaldia procumbens	d15n	-4.376	NA	NA
BNA0811	BNA0811	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Viola biflora	c_percent	41.68443029180995	NA	NA
BNA0811	BNA0811	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Viola biflora	n_percent	2.480731440478078	NA	NA
BNA0811	BNA0811	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Viola biflora	c_n	16.803282133505217	NA	NA
BNA0811	BNA0811	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Viola biflora	d15n	-1.228	NA	NA
BLO2090	BLO2090	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Alchemilla sp	c_percent	43.310474728308144	NA	NA
BLO2090	BLO2090	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Alchemilla sp	n_percent	2.569202002216088	NA	NA
BLO2090	BLO2090	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Alchemilla sp	c_n	16.85755915297836	NA	NA
BLO2090	BLO2090	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Alchemilla sp	d15n	-4.108	NA	NA
BKL7472	BKL7472_AFY2576	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Poa alpina	c_percent	41.46917620770285	NA	NA
AFY2576	BKL7472_AFY2576	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Poa alpina	c_percent	41.46917620770285	NA	NA
BKL7472	BKL7472_AFY2576	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Poa alpina	n_percent	1.4184054974610432	NA	NA
AFY2576	BKL7472_AFY2576	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Poa alpina	n_percent	1.4184054974610432	NA	NA
BKL7472	BKL7472_AFY2576	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Poa alpina	c_n	29.23647453561975	NA	NA
AFY2576	BKL7472_AFY2576	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Poa alpina	c_n	29.23647453561975	NA	NA
BKL7472	BKL7472_AFY2576	2022-07-24	Ulvehaugen	1208	Ulv_6	C	3	Poa alpina	d15n	-2.3800000000000003	NA	NA
AFY2576	BKL7472_AFY2576	2022-07-24	Ulvehaugen	1208	Ulv_6	C	2	Poa alpina	d15n	-2.3800000000000003	NA	NA
BNI6529	BNI6529	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Poa alpina	c_percent	42.163768134901595	NA	NA
BNI6529	BNI6529	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Poa alpina	n_percent	1.2997013530563424	NA	NA
BNI6529	BNI6529	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Poa alpina	c_n	32.44112044336218	NA	NA
BNI6529	BNI6529	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Poa alpina	d15n	-2.6550000000000002	NA	NA
BNH9387	BNH9387	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Poa pratensis	c_percent	42.392122085883315	NA	NA
BNH9387	BNH9387	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Poa pratensis	n_percent	0.9539162303979963	NA	NA
BNH9387	BNH9387	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Poa pratensis	c_n	44.44008890402915	NA	NA
BNH9387	BNH9387	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Poa pratensis	d15n	-2.248	NA	NA
BNJ5128	BNJ5128	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Salix herbacea	c_percent	45.15288120855298	NA	NA
BNJ5128	BNJ5128	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Salix herbacea	n_percent	2.054993431938108	NA	NA
BNJ5128	BNJ5128	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Salix herbacea	c_n	21.97227519407122	NA	NA
BNJ5128	BNJ5128	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Salix herbacea	d15n	-0.972	NA	NA
CRD2797	CRD2797	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Salix herbacea	c_percent	46.47117261894318	NA	NA
CRD2797	CRD2797	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Salix herbacea	n_percent	2.190483921288532	NA	NA
CRD2797	CRD2797	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Salix herbacea	c_n	21.21502566958215	NA	NA
CRD2797	CRD2797	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Salix herbacea	d15n	-1.738	NA	NA
BMJ3870	BMJ3870	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Salix herbacea	c_percent	48.36184112332895	NA	NA
BMJ3870	BMJ3870	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Salix herbacea	n_percent	2.038048921044032	NA	NA
BMJ3870	BMJ3870	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Salix herbacea	c_n	23.729480006080824	NA	NA
BMJ3870	BMJ3870	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Salix herbacea	d15n	-4.092	NA	NA
CTC7860	CTC7860	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Sibbaldia procumbens	c_percent	39.69050212896021	NA	NA
CTC7860	CTC7860	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Sibbaldia procumbens	n_percent	1.6798252233082485	NA	NA
CTC7860	CTC7860	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Sibbaldia procumbens	c_n	23.627756970331546	NA	NA
CTC7860	CTC7860	2022-07-24	Ulvehaugen	1208	Ulv_6	W	1	Sibbaldia procumbens	d15n	-3.8440000000000003	NA	NA
BNQ7270	BNQ7270	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Sibbaldia procumbens	c_percent	44.61	NA	NA
BNQ7270	BNQ7270	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Sibbaldia procumbens	n_percent	1.85	NA	NA
BNQ7270	BNQ7270	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Sibbaldia procumbens	c_n	24.113513513513514	NA	NA
BNQ7270	BNQ7270	2022-07-24	Ulvehaugen	1208	Ulv_6	W	3	Sibbaldia procumbens	d15n	-4.768	NA	NA
CQW1256	CQW1256	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Sibbaldia procumbens	c_percent	42.79	NA	NA
CQW1256	CQW1256	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Sibbaldia procumbens	n_percent	1.51	NA	NA
CQW1256	CQW1256	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Sibbaldia procumbens	c_n	28.33774834437086	NA	NA
CQW1256	CQW1256	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Sibbaldia procumbens	d15n	-3.458	NA	NA
BOL8937	BOL8937	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Viola biflora	c_percent	42.23	NA	NA
BOL8937	BOL8937	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Viola biflora	n_percent	2.38	NA	NA
BOL8937	BOL8937	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Viola biflora	c_n	17.743697478991596	NA	NA
BOL8937	BOL8937	2022-07-24	Ulvehaugen	1208	Ulv_6	W	2	Viola biflora	d15n	-4.096	NA	NA
BJA1904	BJA1904	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Bistorta vivipara	c_percent	45.67	NA	NA
BJA1904	BJA1904	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Bistorta vivipara	n_percent	2.82	NA	NA
BJA1904	BJA1904	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Bistorta vivipara	c_n	16.19503546099291	NA	NA
BJA1904	BJA1904	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Bistorta vivipara	d15n	-2.843	NA	NA
BKA1621	BKA1621	2022-07-24	Ulvehaugen	1208	Ulv_3	C	1	Carex bigelowii	c_percent	44.57	NA	NA
BKA1621	BKA1621	2022-07-24	Ulvehaugen	1208	Ulv_3	C	1	Carex bigelowii	n_percent	2.52	NA	NA
BKA1621	BKA1621	2022-07-24	Ulvehaugen	1208	Ulv_3	C	1	Carex bigelowii	c_n	17.686507936507937	NA	NA
BKA1621	BKA1621	2022-07-24	Ulvehaugen	1208	Ulv_3	C	1	Carex bigelowii	d15n	-0.134	NA	NA
CRO0451	CRO0451	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Carex bigelowii	c_percent	44.85	NA	NA
CRO0451	CRO0451	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Carex bigelowii	n_percent	2.57	NA	NA
CRO0451	CRO0451	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Carex bigelowii	c_n	17.451361867704282	NA	NA
CRO0451	CRO0451	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Carex bigelowii	d15n	0.896	NA	NA
BIS2198	BIS2198	2022-07-24	Ulvehaugen	1208	Ulv_3	C	4	Carex bigelowii	c_percent	44.79	NA	NA
BIS2198	BIS2198	2022-07-24	Ulvehaugen	1208	Ulv_3	C	4	Carex bigelowii	n_percent	3.13	NA	NA
BIS2198	BIS2198	2022-07-24	Ulvehaugen	1208	Ulv_3	C	4	Carex bigelowii	c_n	14.309904153354633	NA	NA
BIS2198	BIS2198	2022-07-24	Ulvehaugen	1208	Ulv_3	C	4	Carex bigelowii	d15n	-0.55	NA	NA
BIA2056	BIA2056	2022-07-24	Ulvehaugen	1208	Ulv_3	C	3	Leontodon autumnalis	c_percent	45.16	NA	NA
BIA2056	BIA2056	2022-07-24	Ulvehaugen	1208	Ulv_3	C	3	Leontodon autumnalis	n_percent	2.68	NA	NA
BIA2056	BIA2056	2022-07-24	Ulvehaugen	1208	Ulv_3	C	3	Leontodon autumnalis	c_n	16.850746268656714	NA	NA
BIA2056	BIA2056	2022-07-24	Ulvehaugen	1208	Ulv_3	C	3	Leontodon autumnalis	d15n	0.32499999999999996	NA	NA
BIE2833	BIE2833_BHW6407	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Leontodon autumnalis	c_percent	42.74	NA	NA
BHW6407	BIE2833_BHW6407	2022-07-24	Ulvehaugen	1208	Ulv_3	C	1	Leontodon autumnalis	c_percent	42.74	NA	NA
BIE2833	BIE2833_BHW6407	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Leontodon autumnalis	n_percent	2.4	NA	NA
BHW6407	BIE2833_BHW6407	2022-07-24	Ulvehaugen	1208	Ulv_3	C	1	Leontodon autumnalis	n_percent	2.4	NA	NA
BIE2833	BIE2833_BHW6407	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Leontodon autumnalis	c_n	17.808333333333334	NA	NA
BHW6407	BIE2833_BHW6407	2022-07-24	Ulvehaugen	1208	Ulv_3	C	1	Leontodon autumnalis	c_n	17.808333333333334	NA	NA
BIE2833	BIE2833_BHW6407	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Leontodon autumnalis	d15n	-5.332999999999999	NA	NA
BHW6407	BIE2833_BHW6407	2022-07-24	Ulvehaugen	1208	Ulv_3	C	1	Leontodon autumnalis	d15n	-5.332999999999999	NA	NA
BJE5061	BJE5061	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Nardus stricta	c_percent	42.92	NA	NA
BJE5061	BJE5061	2022-07-24	Ulvehaugen	1208	Ulv_3	C	2	Nardus stricta	n_percent	1.48	NA	NA
